Job Title,Job Company,Job Location,Salary Estimate,Company Rating,Company Rating Numbers,Company Size,Company Founded,Company Type,Company Industry,Company Sector,Company Revenue
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Sr Software Developer C#/C++ Derivatives,Yablon and Associates,"New York, NY",$180K - $200K (Employer est.),-1,0,,,,,,
Software Developer/Programmer - VISUAL BASICS 6,"General Vision Services
3.4","New York, NY",$90K - $110K (Employer est.),"3.4
★★★★★",8,51 to 200 Employees,,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Full-Time Database Developer,"Association for Computing Machinery
4.3","New York, NY",$72K - $125K (Employer est.),"4.3
★★★★★",0,51 to 200 Employees,,Nonprofit Organization,Publishing,Media,$50 to $100 million (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Associate Software Engineer,Epsilon,"New York, NY",$65K - $114K (Glassdoor est.),"3.6
★★★★★",61,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD)
Developer Full Stack,"Consumer Priority Services
4.0","Brooklyn, NY",$67K - $146K (Glassdoor est.),"4.0
★★★★★",0,51 to 200 Employees,1990,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
"Mobile Engineer, iOS","HealthFirst
3.5","New York, NY",$74K - $178K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Frontend React developer | In-house,"ManageGo
4.7","Brooklyn, NY",$51K - $114K (Glassdoor est.),"4.7
★★★★★",2,1 to 50 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
Senior Software Engineer,FIA Tech,"New York, NY",$130K (Employer est.),-1,0,,,,,,
Graduate Java Developer - NYC /Finance/Graduate,"Adaptive Financial Consulting
4.4","New York, NY",$64K - $143K (Glassdoor est.),"4.4
★★★★★",19,201 to 500 Employees,2012,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
MAINFRAME SYSTEM PROGRAMMER,"NYC Careers
3.7","New York, NY",$110K - $120K (Employer est.),"3.7
★★★★★",154,10000+ Employees,1625,Government,Municipal Governments,Government,Unknown / Non-Applicable
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Software Engineer,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Software Engineer II,Cox Automotive,"North Hills, NY",$63K - $88K (Employer est.),"4.1
★★★★★",187,10000+ Employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
Full Stack Developer,"eTeam Inc
4.1","New York, NY",$80K - $120K (Employer est.),"4.1
★★★★★",286,51 to 200 Employees,1999,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Site Reliability Engineer 3,"Comcast
3.8","New York, NY",$75K - $165K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Full Stack Software Engineer (remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Developer/Programmer - VISUAL BASICS 6,"General Vision Services
3.4","New York, NY",$90K - $110K (Employer est.),"3.4
★★★★★",8,51 to 200 Employees,,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Full Stack Developer,"eTeam Inc
4.1","New York, NY",$80K - $120K (Employer est.),"4.1
★★★★★",286,51 to 200 Employees,1999,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
Senior Software Engineer (Remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Senior Software Engineer,"Underdog.io
5.0","New York, NY",$134K - $203K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Full Stack Python Developer - Remote,Kane Partners LLC,"New York, NY",$85K - $130K (Employer est.),-1,0,,,,,,
Software Engineer,"NYU Langone Health
4.0","New York, NY",$76K - $149K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Full Stack Software Engineer (remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Senior Software Engineer (Remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Senior Software Engineer,"Underdog.io
5.0","New York, NY",$134K - $203K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Full Stack Python Developer - Remote,Kane Partners LLC,"New York, NY",$85K - $130K (Employer est.),-1,0,,,,,,
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Development Engineer in Test - Monetization,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Underdog.io
5.0","New York, NY",$75K - $185K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Software Engineer II,"signature consultants
4.2","New York, NY",$83K - $136K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
